89,89,0,1110000010000110110011101001001110010100000001111100011011100100
90,90,0,1100110010001000000011001000110110111111010100101000001010010001
91,91,0,0100011011101100110010000110111111010001101100011010001111010101
92,92,0,0100001101111001100100101000011101011100111100111010011110001101
93,93,0,0110010101010000000000100100111001111001110110000010101011010000
94,94,0,1010011010000111010100011010010100000110000100010110010101000000
95,95,0,1110000000111000101101010011001000100010100001111100000100001000
96,96,0,1010110111101101001000100110110101001100000110100100011111101110
97,97,0,1110101001101001011001000101011011110010010100110110010010010110
98,98,0,1000111011100001000010011000001010101110111100001001000100100110
99,99,0,0111000100000101011111110010000111110101000001101000100111111110
100,100,0,0011010100101111101110111110010000101110011101000111010000101111
101,101,0,0000111011101110001110101111111111100010101011010101110001001011
102,102,0,1011011000100110100011000010111100001101000000101111100011010100
103,103,0,0000111000100100010001101000001010011110111100100100000001010000
104,104,0,1010100011100110101001011111011111000011011010000010011110101111
105,105,0,0000010010110001001001101111001110101000101101011001111111100111
106,106,0,0011001100000001101000011110100101110000111100001101110101101100
107,107,0,0010100001000100100101011011100100101010011100101000111110010010
108,108,0,1100100010011010101101011111001101111110001011011111001111100111
109,109,0,0111101000101000000010110111100010110111101101001101110001000110
110,110,0,1010111011100001111110111001100010011000110110000011101110110101
111,111,0,1110110111010000000011011100001101100010110110001011111100110001
112,112,0,0100101111011001001001001111011010101010101010110000000111000011
113,113,0,0101101110111011000100010101111111110111110001100001100101101111
114,114,0,1111101000100110000010101010011111100101011101101011100101110001
115,115,0,1100101100001010010101110110110100010011010000011010001110010010
116,116,0,1101101011100110110100110100000011110000101111010011001101010010
117,117,0,0111101100101011111011101010101100100000011001100100001110011011
118,118,0,0101111010111011101010111001100011011101000101100111011001001100
119,119,0,1100110110101001001111001110010001010110101101010000111011000101
120,120,0,1101101110010010011010110000001100111000000011010101111100110001
121,121,0,1110110001000000101010101000011111011111100011000000100111100101
122,122,0,0110000110110000100100100111100110000011101001110011001101001100
123,123,0,1000111000111100110011001001001011011010011110010011111010001011
124,124,0,0110011000001010000011011010001111010010000101000110111101001001
125,125,0,1110001010100001101000010010110001000000101011110101111111110010
126,126,0,1010010101101101101101010100101100101001001010000101010001101011
127,127,0,1011010010011111001000101101010100001001101101011010110001100101
128,128,0,0110100111011001000101111100011100101100101001111001001000100110
129,129,0,0110111110100110111010110010000010000010100101011100011001000100
130,130,0,1110100011110000001110000110100000000001000100000100100010010101
131,131,0,0011000110100000100001111001001011101100001010001001101110110100
132,132,0,1110001110111001111011000110010100001100100000010101000111000001
133,133,0,0000010111000001100101001001010101000111111101001011100011101001
134,134,0,1001010100100010001100010000010000100011011100110011100001010100
135,135,0,1011101101000001011011010000010011000011101010001011000000110000
136,136,0,0111100101011110011110000000110001110011010100111111010010101000
137,137,0,0100110110101010001111101000100011011100100101001011000100111010
138,138,0,0100001000100100100011010110010111110111101000101011001001000001
139,139,0,0110100010100000110000011000110100100001100001010010100110111010
140,140,0,1000001000100010011100010101111110000010100000101110110111000011
141,141,0,1001111100101110001001111000011000111111110101011111000010110011
142,142,0,0101101001000111000010101100111010101011110100001110011000010111
143,143,0,0001110100111111010111010001000110111010111010011000100111101101
144,144,0,1111000100110101101111110011101100111110001001011001100101001111
145,145,0,0010111100010111000110110100101101000011000111001111000100011010
146,146,0,0000101100011100111101100100110111010111110000011010010101000100
147,147,0,1101010010100001101000000000011100010110001101011101100001010111
148,148,0,1111011000010000100111011111010101100111110010001111100000001111
149,149,0,0001110010101000110000011000010010111110000101000110110100000100
150,150,0,0111011111010001010111001111100010010110110101100101001010010100
151,151,0,0000111101111010011111010110100111011000010100000000011101010100
152,152,0,1011110101001111111001100100000111000010000011000111111001000010
153,153,0,1110100001010110110101100110101110011111101101100111011100010000
154,154,0,0100110010101010100011010111001000000111001111101101101000110110
155,155,0,0100101100111000001000110010001001101010010001111101001000111110
156,156,0,1101101010100111011100001000100101100000010111010011101111000101
157,157,0,1001111111100001111100001111110101100100100100010110011110101000
158,158,0,0111000010001101100001011110101011101010110111011001010100100010
159,159,0,1001111111100000100111011000100001011100000111001000111001101001
160,160,0,0011101001100110010100111101110010110101111010011101011010011001
161,161,0,1111010010100100100100101111100011000000100000000001100000101000
162,162,0,1010100010101010011001011011110010010111011110110010111001010011
163,163,0,0001101001011011010100011110111111111011111011100010001010110101
164,164,0,0000111010101110111111011001011111110010000100001000011010001011
165,165,0,0001110100000011101111100101111100101111001111101000110110000000
166,166,0,1111110101111110010100100100011000011111011111000100010011101010
167,167,0,1101010100100111110001001000010100010101110111011110010110111111
168,168,0,0000000111001111000101110100011111011011100010100100010101011101
169,169,0,1001100100011111011101001101001000111000100011101000111000000110
170,170,0,1000001000000100001101111010110000111000000000000001011000000001
171,171,0,0110110001000011001101100101001011011101011110111110101001110111
172,172,0,0000111011101010100011101010100110001011011010100011101001000001
173,173,0,1001010101001100111100011100100100101101111100000101010110010000
174,174,0,0001100001010010010110100000010011011001101011101010000011001110
175,175,0,1101110101110010101001100001001100001010101101100001101001011110
176,176,0,1000110010110010001000011001010111111001011010000101110100111100
177,177,0,1001101100011000011110100111111110011110101011010000000000110100
178,178,0,0000110110100000101000000010100111010100010010011001000010011001
179,179,0,1111100000110011111101101110001100010011001011111010111111100101
180,180,0,1111010010101101100010101111011001001100110111100010111110001000
181,181,0,0101110010010011110111011001110001000001001000011100111001101001
182,182,0,0000101100110100111011010110101001000101101110100111001011000010
183,183,0,1101110010110010101111110000111001110001101001000000101101110110
184,184,0,0101010001000010110101101001010010101011001000010110101001000111
185,185,0,1011101111000101011100010000000101111110010100101100001011001011
186,186,0,0000110001001011111100010101100011001100101001101110111111011011
187,187,0,0000001110100010010111001110110111111011011100101000001100001110
188,188,0,0010110110011111111001101110110011010100011100111011111111010111
189,189,0,0111100101100010011000111010111111100111111011010011100000011110
190,190,0,1000001101011010111011101010110010111101110100010010000101001100
191,191,0,1100111000011100011010110010110001011000110001111001101110111111
192,192,0,0111001011110100100101001001010100001110100101000110000000100011
193,193,0,1101111000010110110100011000111010011110011010010100010010010110
194,194,0,0101010000011110101001110111000100110010001011000001010101110110
195,195,0,0001000011000010110001001100010101010011010001100000010000011000
196,196,0,1011110101111100111110010010001000000110101110100111101011110110
197,197,0,1100000001001111100001001010010010000101101110101001110110001001
198,198,0,0110011000110000101110111110110011100010000101000011110011111111
199,199,0,1110010011100010001000111010001101110100010011111101000011110110
200,200,1,1111011011110110111101101111011011110110111101101111011011110110
201,201,0,1111011011110110111101101111011011110110111101101111011011110110
202,202,0,1111011011110110111101101111011011110110111101101111011011110110
203,203,0,1111011011110110111101101111011011110110111101101111011011110110
204,204,0,1111011011110110111101101111011011110110111101101111011011110110
205,205,0,1111011011110110111101101111011011110110111101101111011011110110
206,206,0,1111011011110110111101101111011011110110111101101111011011110110
207,207,0,1111011011110110111101101111011011110110111101101111011011110110
208,208,0,1111011011110110111101101111011011110110111101101111011011110110
209,209,0,1111011011110110111101101111011011110110111101101111011011110110
210,210,0,1111011011110110111101101111011011110110111101101111011011110110
211,211,0,1111011011110110111101101111011011110110111101101111011011110110
212,212,0,1111011011110110111101101111011011110110111101101111011011110110
213,213,0,1111011011110110111101101111011011110110111101101111011011110110
214,214,0,1111011011110110111101101111011011110110111101101111011011110110
215,215,0,1111011011110110111101101111011011110110111101101111011011110110
216,216,0,1111011011110110111101101111011011110110111101101111011011110110
217,217,0,1111011011110110111101101111011011110110111101101111011011110110
218,218,0,1111011011110110111101101111011011110110111101101111011011110110
219,219,0,1111011011110110111101101111011011110110111101101111011011110110
220,220,0,1111011011110110111101101111011011110110111101101111011011110110
221,221,0,1111011011110110111101101111011011110110111101101111011011110110
222,222,0,1111011011110110111101101111011011110110111101101111011011110110
223,223,0,1111011011110110111101101111011011110110111101101111011000101000
224,224,0,0010100000101000001010000010100000101000001010000010100000101000
225,225,0,0010100000101000001010000010100000101000001010000010100000101000
226,226,0,0010100000101000001010000010100000101000001010000010100000101000
227,227,0,0010100000101000001010000010100000101000001010000010100000101000
228,228,0,0010100000101000001010000010100000101000001010000010100000101000
229,229,0,0010100000101000001010000010100000101000001010000010100000101000
230,230,0,0010100000101000001010000010100000101000001010000010100000101000
231,231,0,0010100000101000001010000010100000101000001010000010100000101000
232,232,0,0010100000101000001010000010100000101000001010000010100000101000
233,233,0,0010100000101000001010000010100000101000001010000010100000101000
234,234,0,0010100000101000001010000010100000101000001010000010100000101000
235,235,0,0010100000101000001010000010100000101000001010000010100000101000
236,236,0,0010100000101000001010000010100000101000001010000010100000101000
237,237,0,0010100000101000001010000010100000101000001010000010100000101000
238,238,0,0010100000101000001010000010100000101000001010000010100000101000
239,239,0,0010100000101000001010000010100000101000001010000010100000101000
240,240,0,0010100000101000001010000010100000101000001010000010100000101000
241,241,0,0010100000101000001010000010100000101000001010000010100000101000
242,242,0,0010100000101000001010000010100000101000001010000010100000101000
243,243,0,0010100000101000001010000010100000101000001010000010100000101000
244,244,0,0010100000101000001010000010100000101000001010000010100000101000
245,245,0,0010100000101000001010000010100000101000001010000010100000101000
246,246,0,0010100000101000001010000010100000101000001010000010100000101000
247,247,0,0010100000101000001010000010100000101000001010000010100000000000
248,248,0,1100110011001100110011001100110011001100110011001100110011001100
249,249,0,1100110011001100110011001100110011001100110011001100110011001100
250,250,0,1100110011001100110011001100110011001100110011001100110011001100
251,251,0,1100110011001100110011001100110011001100110011001100110011001100
252,252,0,1100110011001100110011001100110011001100110011001100110011001100
253,253,0,1100110011001100110011001100110011001100110011001100110011001100
254,254,0,1100110011001100110011001100110011001100110011001100110011001100
255,255,0,1100110011001100110011001100110011001100110011001100110011001100
256,256,0,1100110011001100110011001100110011001100110011001100110011001100
257,257,0,1100110011001100110011001100110011001100110011001100110011001100
258,258,0,1100110011001100110011001100110011001100110011001100110011001100
259,259,0,1100110011001100110011001100110011001100110011001100110011001100
260,260,0,1100110011001100110011001100110011001100110011001100110011001100
261,261,0,1100110011001100110011001100110011001100110011001100110011001100
262,262,0,1100110011001100110011001100110011001100110011001100110011001100
263,263,0,1100110011001100110011001100110011001100110011001100110011001100
264,264,0,1100110011001100110011001100110011001100110011001100110011001100
265,265,0,1100110011001100110011001100110011001100110011001100110011001100
266,266,0,1100110011001100110011001100110011001100110011001100110011001100
267,267,0,1100110011001100110011001100110011001100110011001100110011001100
268,268,0,1100110011001100110011001100110011001100110011001100110011001100
269,269,0,1100110011001100110011001100110011001100110011001100110011001100
270,270,0,1100110011001100110011001100110011001100110011001100110011001100
271,271,0,1100110011001100110011001100110011001100110011001100110011111110
272,272,0,0000010000011000010100011110010001011001110101001111101000011100
273,273,0,0100100110110101101111011000110100101110111001100101010111111100
274,274,0,0000100000110000101000111100100010110011101010011111010000111000
275,275,0,1001001101101011011110110001101001011101110011001010101111111000
276,276,0,0001000001100001010001111001000101100111010100111110100001110001
277,277,0,0010011011010110111101100011010010111011100110010101011111110000
278,278,0,0010000011000010100011110010001011001110101001111101000011100010
279,279,0,0100110110101101111011000110100101110111001100101010111101100101
280,280,0,1100111100101010001000000101001001011010111100001110011111100000
281,281,0,0101111100010010000001100000110110000111111100110001111000110001
282,282,0,0111100110101100011000100101110101011011000001100000111000101011
283,283,0,0011000000100011000011100110010100010100010111010010111111011110
284,284,0,1110111011001010100110010101001011010011101100111110110110001100
285,285,0,0110100111001110011010000101010010011110010000011000011001100100
286,286,0,0111100001110111100111001101101000100100000010001011011111110100
287,287,0,0111001010110100110100000011100101111100001001010101011000000101
288,288,0,1100001011101110100100001011101010100100111011011100001111101110
289,289,0,0111100010101010111011100100011111010100110011101000110111000101
290,290,0,0101001110110000110010000001110100011110111100101010110111000101
291,291,0,0000110100100101000111011001101001001001111100011000001001110101
292,292,0,1110011100101101010110011110001011110011000011001110001000011010
293,293,0,1111001010011011011101011100010111010000111011001111010101000010
294,294,0,0011101101111000010000110010000000001101011001000100111111010010
295,295,0,1100010111001111000111101100011010100001000011110010100000001100
296,296,0,1101111111100000111111110001010011101101000001111011111100010011
297,297,0,1011000011100010001101101000001101011101000101000000010101111111
298,298,0,1000111100001110111010100110001011100010101110010011011111001110
299,299,0,0100100010101001010011010010011011100100111011100011110011111101
300,300,0,1001100011100000101100010010110000101100100000010111011010000110
301,301,0,0000101001110000001111010000000101100011110100000001100011100001
302,302,0,0010010110111110000100001110100011001101111001010000011001101100
303,303,0,0000101101011101001000101100100101001001111001110001111010110001
304,304,0,1101010101101110100011101111111110011000100001001111011001010001
305,305,0,1110000010010001000100000000111110010100110011011100110101011011
306,306,0,1110011011101011110001011101011101010001101011101000001101010101
307,307,0,0110111001111111111100010010111011101100101100111101100011111101
308,308,0,1111111011101000000011001001001111010010101111110101110111001111
309,309,0,0001011000111111011000001010011101110111111101111000011011101000
310,310,0,1111010101101111011111101001011011000101101001001011010001101010
311,311,0,0001111001000000110101110101111100011000011101111000111010111010
312,312,0,1100111111011010010100000111001101000111010100001101011100111100
313,313,0,1011011011111010111101111000110100000101001100110101010101001111
314,314,0,0000111000110010001111011111000111001110001011010000100011101010
315,315,0,0100011111111111000000000011110101001011001110011100111001110010
316,316,0,1111001101001000111110000010010111111111110110111100010000011101
317,317,0,1111000001011001010110110111011001001010110100010001001001100100
318,318,0,0000010101101011111100000010000101110101011011101001110110011101
319,319,0,0000101000010000011100011011011011101011010001100010111111101100
320,320,0,0001010000000011011101110111111010010110100100101110001100110011
321,321,0,0000000110010001011000011111000110010110111110110000011110001000
322,322,0,1100101110011110001101101000110011100010001000011000111100000100
323,323,0,1001000100110001010111100101010100010100111110111001000011110110
324,324,0,0101100001110111101010111111000011111001011111010100010110010110
325,325,0,1010100110100100101011111111001100010010010101110111101100011101
326,326,0,1010000101011001001000101110111101011001100101111111111100000110
327,327,0,1100111111010000110101011111000111000010110011111111100001000111
328,328,0,1000000011110010001001101011100101010100000000000011100111110000
329,329,0,0000100001010000110000100001001010010111111011111111011111100010
330,330,0,1000011001111011010100100110110101000010000111100010101010110111
331,331,0,1110011010100101100010010110100100111111101001000000000010111100
332,332,0,1100101010111110010100111100010101110011110100011101100010001000
333,333,0,0010011000111111100111110011011011001111000110101100001011000001
334,334,0,1101000001101100010100101110011010010010010011010101011100001110
335,335,0,1010101101001010100111111011011011111101000110000101001111000101
336,336,0,0011111000110011001011101001001110011011011110100111101000101111
337,337,0,0001011101110010011110101110001011100000101111111111001100101011
338,338,0,0010010110011111010000100111111001111100101100100001101010010001
339,339,0,1111110111010000001000110010011000101010101101110110011001101011
340,340,0,0111000110000110000011101000001001110111100110010100001001111100
341,341,0,0011000101101111100111110001111100010000001011000010011000110001
342,342,0,1010000111010011001010010100010111001010111110011001010010101101
343,343,0,1110111001011110100111111010010001010110100010000100101001101100
344,344,0,0100111111111111001000110010111111111111011001111111101101001010
345,345,0,0001010011000001011011110110011100001100101101010100110101100101
346,346,0,1101110010111100000101100100100100111010001100111010100111100000
347,347,0,0011110000000000010000011000110111101100101001011001100010110100
348,348,0,0110000001010100010001110010110000010111011110111100110011101010
349,349,0,1001001111010001111010001011001001111101111101110010101000010001
350,350,0,0010111011011011011011010100111111011001110000010001011001101101
351,351,0,1110111101001000000101101011110001010100111000101101101010000001
352,352,0,0110001001001101010101100010101000010010110101010011101100000001
353,353,0,0100101001101111101101011011011101010001111111101011011101101101
354,354,0,1001010010010010000111011011110100010001101100100101010010101100
355,355,0,1000011000111100001110010001100101010101011101100011010110010011
356,356,0,0111100011111100000000100010000010010111111110011111000111000000
357,357,0,1010101010010010110111111111101001110001111010101001011111101010
358,358,0,0111011011100100110101001000101100001110010111111010000100100001
359,359,0,0100001010101011111010111011100111001100111110101100001011111111
360,360,0,1011001111000010101100100001000111100101100101101001010101111010
361,361,0,1110011000110110001101001010011111110000100001110100011010001000
362,362,0,1011101110100001101111001110001001111101000110001000111111100100
363,363,0,0110111011111001100011100001111011001111011100000111011011111000
364,364,0,1111011010001010011000010010000111000100101010010011110111011100
365,365,0,1011001111111101110100100010101001011110001000101001010111010000
366,366,0,0000011000011000010011101100111111000111001111101111100001100001
367,367,0,1001000100010100010110010111011111101011000101000100000000110001
368,368,0,1111001101100100111001110100010111011000100111101010010010011001
369,369,0,1011101001000100011011101111001000001101001011110101110000111010
370,370,0,0110111011101001100011001011011000110010010100010000101100101101
371,371,0,0110100001001101010010000001111010110000101000110110000110011010
372,372,0,0000110011011111001110000010101011100110110111011000101111011111
373,373,0,0001101100011001101110111001101110100011001010000001100111000010
374,374,0,0110110011101101111111010101010010011110001111000001111000001100
375,375,0,0100010000100010011001001010011010100100011001001000101011101011
376,376,0,0001100111011011110110011110101110101000100110111010101010101011
377,377,0,0011100101110100100011001010111101011111001011000001111001100110
378,378,0,0110010000100110000111110111001111110111010001000100110100001011
379,379,0,0100110011100111011010101001100011110111111101101100010111111000
380,380,0,1010101110011010001101011111111111101110010101101111010101000110
381,381,0,1001011000001100011100111000011001001010000011001010000110111100
382,382,0,1100001110001011011011100001000010100100011101010001100011011111
383,383,0,1011100000111100111100100000001000110000110111000111011111011010
384,384,0,1101100001101110001011111011000101010101000101101100011110010101
385,385,0,1010011111000001110000100000011010101011000111000101000100001000
386,386,0,1100111011001011000111011100111101011110110110010110111101011111
387,387,0,1111010100011110000001010010010110100011001010111110101110011010
388,388,0,1000010110100100000010110000110011001001000010100101111100010110
389,389,0,0100010111110110011111101011110110100001000010000010100010010101
390,390,0,1010011000100001111000111101001011101001101111011111000011011100
391,391,0,1011100110000100111100110111101010100111000111011000101000101111
392,392,0,0110101010101001001111000001111101101000010101010010010010000110
393,393,0,1100000001111000000000001100010010010101011101101111111101010110
394,394,0,1111101010001000100000001111000001011100011111010001010011110011
395,395,0,0001101000011001101000111101101000010111000100101101010110010101
396,396,0,0111001000010110101110101000010101111010100000101111100110110011
397,397,0,1111011010101001111010000100100010100110110110001001101100100001
398,398,0,0011001111000011110011001010001001101010011001001001101010000110
399,399,0,0100011111110111111111000100101101111000001011110001110111001110
400,400,0,1010000011011111100110101001000010010100100010010111110000100001
401,401,0,0001000001001111111001011000000010101111011010110111111000110010
402,402,0,0011000010010001011111101101111110000100101000111101110101001110
403,403,0,1100110100101101101011000111011110011100000111100001110000011110
404,404,0,1000000101100101111011101010000100110000000010010111011000101011
405,405,0,1111000100110110110011100110101010011000000001100010010110010100
406,406,0,1000111011000010101010000001011010100110101010110010011000011000
407,407,0,1101011010011001100101010111110001111000111110010000011101010111
408,408,0,0011000111100001101100000001111111111100110110100100001000101011
409,409,0,1011101111000101111011111101010011100100111101110000001010011100
410,410,0,1011100011011101101100000111100010110000100010000111101011011010
411,411,0,0110011010011100010001011010001000011100101000101100001011011101
412,412,0,0000011110001111111001100010111111000111111001000100001011111110
413,413,0,0110100011110010011111001111010111110011010111001011110011111111
414,414,0,0010010101001100110000111101111110001100110011100001101110110001
415,415,0,0111000010101111010111001010010011110000000000000011100001101110
416,416,0,1100000000011010011010000110111010111010010011010110110110010101
417,417,0,1110101001100110101000010001111010100110100100000100001111111101
418,418,0,1001110100110011101110001100100010001101100101110110101010101110
419,419,0,0010111101001111110011011110010000011111000001100101111011101100
420,420,0,0011000011101010001010000001111100110010110001100000001010000000
421,421,0,1110101000011001110010000000010010101110110110111000001100111010
422,422,0,0100000010010000110100110011010101100001111011110100100101100010
423,423,0,0111001001110011011000001101101111110100010100001110000000110110
424,424,0,1000111001111101011001001100100111001011001001110101100010000101
425,425,0,0100001110111011000110000111000100000110000011101100101010011011
426,426,0,1000101000000010000010111110001011000000100011010110001000000010
427,427,0,1101000001000111100100000101001110111011000101010011110101100010
428,428,0,0011111111001001100011011000111111011111010100100010011110011010
429,429,0,0011100101111011010101011100010111110010011001010101100100000111
430,430,0,0101000110010110101100110111000001100111001111000000100111010010
431,431,0,1010010101000000111110011111101110110011111101101101100101001010
432,432,0,1110000001100011110110010011001100110101111000111110011100111110
433,433,0,1001011110010111110000010000000111101001101011111110100111010001
434,434,0,0110101011100011101111001111000000000110101011000100111001001000
435,435,0,1100011001011001110111101011011101101110001101110111110101001100
436,436,0,0001100011111100000001101111110010000110010010000000011100100101
437,437,0,0101000101000001110001001110100100100100110111001111011001000100
438,438,0,1100110100100011110011001000000000011110010010010110101010111011
439,439,0,1010101110110110111100101111000100100100001111011100111001101001
440,440,0,0100011010100110111010010010011110011001011010010011100000100011
441,441,0,0001110100101000000110100110111010111101100100011100001001100110
442,442,0,0011101010001000110111111010111100110110110010000001000100001010
443,443,0,0111101101111010111001111110110110011100100000111100010110101010
444,444,0,1101111011010001010111000111000010100100110001100011010110111000
445,445,0,1110111100001000110101100011110001111010011010011100101110100111
446,446,0,1001010101111111011100011011010100000110011111001111111111000001
447,447,0,1110010110101011101110010111011001010011110001110011010001100110
448,448,0,1000101010101010011001111101000111101001011000111110111100010000
449,449,0,1011100011011001000000111101101010110111100101101010010100011000
450,450,0,0100000111101001010001010100010000111001111000010101110100110001
451,451,0,1111010110101100110010011111001001010101000001110111010001011100
452,452,0,0100110001001010010111001111101011100111000001101001000011001010
453,453,0,0111011111111100101100000011111100110010100000100001000010110010
454,454,0,1100010111110111110100100010010110100011111011000001000010000100
455,455,0,1100100100010100000111000001101101001011000001000100011011011001
456,456,0,1100011101100100011000001100011001100111111110000001111100101111
457,457,0,0001111101010100001100001111000001100000110011011101000111011111
458,458,0,0011101011000101110001110100110100101000000111111111111000010110
459,459,0,0001111010110111110100100111100110001000000011111010100011100101
460,460,0,1011100011011011100111110001100110010111100001111110000110011000
461,461,0,0010100110000000010011001111010110100010001100110111110101111110
462,462,0,0011110000010011010001100000000100011011001000100011101001011000
463,463,0,1001000001011101101010010011101011000011101111111011101011101000
464,464,0,0010010100110110011000111001101001100010101001100010001110000011
465,465,0,0011110110011111110110010101111010101101000101110001001100110100
466,466,0,0000110110110001010000111010101110101011000001111011111001100000
467,467,0,0100100101010000110111100011000101110010111001011000110011000101
468,468,0,0111101110000000001010100100100010000000011101010000000110011110
469,469,0,0001001101100000010100001010111100111111011011101000110001000011
470,470,0,0000110111110011110010101000011101111001010001101001111000011101
471,471,0,0110001011000101100101100111011100111110100111001100100110000000
472,472,0,1011011100010100110001110111001001110111110010011100101010101100
473,473,0,1010101011111100101010010101110101101001001010000001010000000100
474,474,0,0111011101011011110111010001011000101111001110010000000111001001
475,475,0,1011111001011100001110001101110010010000010111100010101111001000
476,476,0,1111111110111000000110110100100110011110100111100010000011010000
477,477,0,0011011011111100000100011111010010001111110111011110101101100101
478,478,0,0001001111000110000000101001011110110001010100110100001010000110
479,479,0,1111110010010000101101000010000001001010000000111101010110001100
480,480,0,1011001100000011110111011011101110011010011011001110100011010101
481,481,0,1001101111101001100110100011100111110100100100000001001011111011
